id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
1088859,sunny artistic attic with terrace,126790,Christopher,,De Baarsjes - Oud-West,52.36794,4.8765,Entire home/apt,100,3,58,2019-06-16,0.77,1,82
1089874,"Spacious apartment, ideal for family with children",5906430,Symon,,Oud-Oost,52.35507,4.91657,Entire home/apt,180,2,25,2014-06-25,0.33,1,0
1091485,Family house (4 p ) near city centre,2202945,Heleen,,De Baarsjes - Oud-West,52.37004,4.85987,Entire home/apt,300,4,3,2019-06-19,2.57,3,6
1095819,Family home with canal view,6020988,Imke,,Oud-Oost,52.35747,4.9299,Entire home/apt,175,3,16,2019-06-02,0.44,1,12
1095913,Beautiful Bright Apartment in The Pijp,335166,Dene,,De Pijp - Rivierenbuurt,52.35609,4.88807,Entire home/apt,125,3,15,2019-04-01,0.22,2,0
1097121,Historic House in Center Amsterdam,6029062,Floris,,Centrum-Oost,52.36831,4.90959,Entire home/apt,542,3,19,2018-08-08,0.28,1,114
1097257,Apartment in Amsterdam-East,6029990,Sim,,Oostelijk Havengebied - Indische Buurt,52.36222,4.93575,Entire home/apt,70,3,16,2018-08-27,0.21,1,0
1098171,Canal House in Heart of Amsterdam,6035037,Mart,,Centrum-West,52.36731,4.88142,Entire home/apt,850,1,11,2017-11-13,0.23,1,86
1098319,Apartment in 16th century warehouse,5866965,Anne,,Centrum-Oost,52.36886,4.92627,Entire home/apt,120,3,21,2019-06-03,1.30,1,0
1099036,Lovely 50m2 appartment in upcoming Amsterdam East,6038385,Elise,,Oostelijk Havengebied - Indische Buurt,52.36422,4.93445,Entire home/apt,70,7,1,2017-08-15,0.04,1,0
1100497,Cozy loft in the heart of Amsterdam,2718002,Klaas,,De Baarsjes - Oud-West,52.35912,4.86027,Entire home/apt,114,4,89,2019-06-23,1.25,2,1
1100569,bright room + private roof terrace,5134833,Andre,,Osdorp,52.35579,4.79597,Private room,75,2,148,2019-06-18,2.11,2,293
1100980,Urban and quiet location. for 1-3,6045524,Wim,,De Baarsjes - Oud-West,52.36214,4.85028,Private room,55,2,154,2019-06-17,2.19,1,7
1102027,Amazing Amsterdam Bed & Breakfast,6053012,Helene Louise,,Oud-Noord,52.38387,4.91505,Private room,99,1,139,2019-07-01,1.84,1,58
1102657,Studio with balcony near Vondelpark,318754,Daphne,,Slotervaart,52.35681,4.84836,Entire home/apt,98,2,25,2018-07-15,0.33,1,0
1102846,Bright in the centre of Amsterdam,6057160,Richard,,Centrum-Oost,52.36412,4.90386,Entire home/apt,200,3,89,2019-04-30,1.18,1,4
1103831,Newly renovated ultimate 85m2 spacious chill!,822722,Valery,,De Baarsjes - Oud-West,52.37244,4.85967,Entire home/apt,170,3,2,2013-07-02,0.03,1,150
1104125,Open! Nice Apartment Near Center.,6064024,Jan,,De Baarsjes - Oud-West,52.36596,4.86676,Entire home/apt,120,3,48,2019-05-27,0.67,1,5
1104175,Amsterdam Apartment,6064305,Zar,,Geuzenveld - Slotermeer,52.37832,4.82806,Entire home/apt,85,6,21,2019-04-20,0.28,1,23
1105128,Houseboat Neeltje unique experience,6063077,Stijn,,Centrum-Oost,52.37455,4.90809,Private room,150,2,344,2019-07-05,4.59,1,307
1105924,Lovely House in Amsterdam for families.,6072512,Pascale,,Watergraafsmeer,52.35457,4.94048,Entire home/apt,250,5,5,2015-09-07,0.07,1,164
1106466,"OUT OF THE CENTER, FREE PARKING&WIFI",6074859,Truus,,Gaasperdam - Driemond,52.30453,5.01362,Private room,40,2,46,2019-06-02,0.65,1,266
1106910,Spacefull 4p. appartment in de Pijp,6077155,Ebba + Simon,,De Pijp - Rivierenbuurt,52.35222,4.89365,Entire home/apt,200,4,18,2019-04-25,0.25,1,144
1107057,Lovely minature Jordaan house,6078125,Annette & Henk,,Centrum-West,52.38057,4.88355,Entire home/apt,320,3,26,2019-07-05,0.36,1,190
1109494,"Nice apartment, center Amsterdam! ",5037898,Ruben,,De Baarsjes - Oud-West,52.36265,4.87327,Entire home/apt,165,2,96,2019-05-05,1.28,1,356
1109591,"lovely apartment, close to centre",5427760,Toby,,De Baarsjes - Oud-West,52.36487,4.86462,Entire home/apt,93,4,42,2019-06-03,0.56,1,1
1113862,Great spacious apartment (De Pijp),6113063,Geraldien,,De Pijp - Rivierenbuurt,52.3512,4.89509,Entire home/apt,92,5,10,2018-01-01,0.23,1,0
1114384,Western Amsterdam Apartment,5847836,Mirza,,Bos en Lommer,52.37708,4.83983,Entire home/apt,199,2,11,2017-08-13,0.17,1,0
1117251,Kim's Cosy Apartment in the hearth of De Pijp,3194733,Kim,,De Pijp - Rivierenbuurt,52.35498,4.90156,Entire home/apt,125,3,105,2019-01-07,1.40,2,0
1119311,Bed and breakfast Easynuhman near van Gogh,6142269,Nick,,Zuid,52.36011,4.87771,Private room,110,2,232,2019-07-03,6.72,1,175
1120077,Beautiful apartment in Amsterdam!,6114964,Eveline,,Bos en Lommer,52.37714,4.86106,Entire home/apt,99,2,12,2017-08-12,0.30,1,0
1120955,Cosy private room in Amsterdam!,3767380,Larissa,,Slotervaart,52.35247,4.83909,Entire home/apt,69,2,173,2018-02-05,2.41,1,0
1121218,"Villa+(240 m2), 2 free parking",4438341,Neletta,,IJburg - Zeeburgereiland,52.34761,4.99988,Entire home/apt,385,4,32,2019-01-07,0.45,1,0
1125625,Central apt. with canal view!,6175262,Jonathan,,Centrum-West,52.37727,4.88616,Private room,99,2,44,2019-03-03,0.75,1,189
1129677,Extraordinary stay at our ship Orca,6197378,Rien,,Oostelijk Havengebied - Indische Buurt,52.37601,4.94314,Entire home/apt,250,3,6,2016-07-30,0.11,1,0
1132247,XL luxurious houseboat on hot spot,6211092,Joost,,Westerpark,52.39201,4.88701,Entire home/apt,325,3,24,2019-04-28,0.33,1,218
1132591,Luxurious & quiet apartment  ♡ A'dam,6212648,Monique,,Centrum-West,52.38325,4.88799,Private room,169,3,53,2019-06-21,0.76,1,168
1134823,Middle of Amsterdam,6225272,Martijn,,Centrum-West,52.37228,4.87549,Entire home/apt,195,2,13,2019-06-13,0.36,1,189
1134916,Light & spacious apartment de Pijp,6225831,Marcel,,De Pijp - Rivierenbuurt,52.35343,4.89631,Entire home/apt,149,4,33,2019-06-09,0.44,1,0
1136289,Sunny apartment in Amsterdam West,6233147,Manon,,De Baarsjes - Oud-West,52.37237,4.84861,Entire home/apt,145,3,14,2018-08-18,0.53,1,0
1137462,"Roofterrace apt, long term avail.",3084447,Caroline,,Zuid,52.35737,4.85101,Entire home/apt,160,2,24,2019-05-12,0.33,1,5
1139498,"apt. full of light, space & comfort",3314075,Kees,,Oud-Noord,52.39003,4.94219,Private room,124,2,129,2018-05-13,1.80,1,0
1141133,Designer Family House Amsterdam,6257821,Toby,,De Pijp - Rivierenbuurt,52.35581,4.9024,Entire home/apt,180,4,12,2019-05-05,0.45,1,210
1145140,Charming one bedroom apartment in de Pijp | 2P,6101182,Richard,,De Pijp - Rivierenbuurt,52.35489,4.88702,Entire home/apt,183,3,23,2019-07-02,0.71,1,0
1145866,STYLISH TRENDY ROOM IN BEAUTIFUL APARTMENT!,6127483,Daniella,,Bos en Lommer,52.3781,4.84644,Private room,79,1,218,2019-06-30,2.97,2,32
1146192,"Beautiful, large apt near de Pijp",3014599,Nina,,De Pijp - Rivierenbuurt,52.34502,4.89914,Entire home/apt,95,2,8,2018-01-21,0.11,1,0
1147324,City Centre full apartment minimal 20 days,6289853,Angela,,Centrum-West,52.37099,4.87574,Entire home/apt,70,20,0,,,1,98
1149289,Light 74m2 apartment in the center ,2480643,Emma,,Centrum-Oost,52.36938,4.91983,Entire home/apt,105,3,89,2019-06-25,1.21,1,194
1149380,calypso,6300541,Micha,,Bijlmer-Centrum,52.31907,4.94584,Entire home/apt,58,1,341,2019-07-04,4.97,1,164
1149694,Cosy city apartment,6302268,Susan,,Bos en Lommer,52.38064,4.84838,Entire home/apt,75,3,74,2018-04-01,0.99,1,0
1152623,New aprt! Olympic stadium Old-South,6317523,Nigel,,Zuid,52.34631,4.86095,Entire home/apt,150,3,31,2019-05-24,0.54,1,270
1155251,cozy spacious 90m2 Jordaan apartment 1,5796250,Remco,,Centrum-West,52.38256,4.88972,Entire home/apt,100,7,28,2018-11-04,0.39,11,318
1155386,Quietness and the city life,6299692,Mirjam,,De Pijp - Rivierenbuurt,52.34394,4.91055,Entire home/apt,110,2,57,2019-07-03,0.79,1,244
1155432,Luxury houseboat Amsterdam canal I,6331960,Joost,,Noord-West,52.40688,4.90529,Entire home/apt,160,3,32,2017-04-17,0.44,1,250
1155617,PANORAMIC CANALVIEW HISTORIC CENTRE,5400416,Martijn,,Centrum-West,52.37501,4.87791,Entire home/apt,199,1,66,2018-10-31,0.93,1,188
1156220,Beautiful designed apartment in old school - West,2748180,Cristina,,De Baarsjes - Oud-West,52.37003,4.86652,Entire home/apt,300,2,4,2019-06-11,0.18,1,0
1157922,Beautiful house right at the water,6345107,Jeroen,,IJburg - Zeeburgereiland,52.35049,5.00171,Entire home/apt,220,7,1,2019-01-04,0.16,1,56
1158579,Trendy 2prs apartment in Amsterdam,2337030,Babette,,De Baarsjes - Oud-West,52.37135,4.86631,Entire home/apt,300,4,20,2018-07-17,0.50,1,363
1158662,Apartment & roof terrace near Vpark,5331982,Dirk,,De Baarsjes - Oud-West,52.36136,4.86179,Entire home/apt,115,3,42,2019-04-11,0.56,1,6
1159283,family house in amsterdam,1135786,Hilde,,Bos en Lommer,52.38463,4.84757,Entire home/apt,130,2,76,2018-12-31,1.03,1,0
1159534,Large family home - central & quiet,506601,Joris,,Centrum-Oost,52.3607,4.88988,Entire home/apt,250,4,19,2018-08-20,0.26,1,20
1162769,Great new appartment in hip part of Amsterdam!,6368949,Hans En Sietske,,Oud-Oost,52.35801,4.92046,Entire home/apt,295,4,9,2019-05-03,0.13,1,54
1169992,Design loft in Amsterdam South,6405759,Hrsak,,Buitenveldert - Zuidas,52.34264,4.86687,Entire home/apt,125,3,14,2016-10-17,0.20,1,142
1170370,Stunning Canal view studio- 1620's,6407677,Asdis,,Centrum-Oost,52.3697,4.9048,Entire home/apt,160,3,192,2019-06-12,2.82,1,0
1173159,Private Room in Amsterdam.,1593936,Stefan,,Westerpark,52.38937,4.87668,Private room,88,3,12,2019-06-02,0.46,1,0
1173892,"Spacious, quiet and sunny apartment",6424865,Marieke,,Watergraafsmeer,52.35119,4.94421,Entire home/apt,80,2,7,2018-01-31,0.14,1,0
1174506,Cosy stylish apartment in De Pijp,6428213,Roel,,De Pijp - Rivierenbuurt,52.35088,4.8995,Entire home/apt,120,4,40,2019-06-05,0.55,1,192
1178074,Amstel River 3 rooms RAI max 4 people,4918024,Nicolas,,De Pijp - Rivierenbuurt,52.34442,4.90806,Entire home/apt,147,2,86,2019-06-16,1.22,1,96
1181225,"Renovated cozy, light at waterside",6462270,Ylva Maria,,De Baarsjes - Oud-West,52.36537,4.85872,Entire home/apt,150,2,9,2017-02-19,0.26,1,0
1182522,Bed in Mokum,6468856,Amanda,,De Baarsjes - Oud-West,52.3669,4.87566,Private room,80,2,446,2019-06-30,5.98,1,171
1182550,Lovely Duplex Apartment @Vondelpark,2894009,Family De Vries,,De Baarsjes - Oud-West,52.36515,4.86533,Entire home/apt,229,2,49,2019-06-16,0.67,1,189
1182656,Quiet room in centre-east w/balcony,6469558,Marc,,Oud-Oost,52.35947,4.91219,Entire home/apt,95,1,101,2018-07-29,1.36,1,4
1184501,New luxury city centre Apartment,6478832,Esther,,Centrum-West,52.38515,4.88713,Entire home/apt,125,5,21,2018-08-11,0.29,1,220
1185141,Houseboat Captain's Home PRIVATE studio+free bikes,6426141,Floortje,,IJburg - Zeeburgereiland,52.37748,4.9617,Private room,74,3,314,2019-07-02,4.26,1,65
1187004,Luxury Canal Apartment,2687994,Michael,,Zuid,52.35135,4.85174,Entire home/apt,229,2,51,2019-06-20,0.68,1,34
1188058,Romantic place near Museum Quarter!,6496355,Michiel,,Zuid,52.34918,4.86148,Entire home/apt,122,3,1,2016-01-03,0.02,1,0
1188323,Amsterdam apartment with canal view in Old West,6497540,Martijn,,De Baarsjes - Oud-West,52.36302,4.86116,Entire home/apt,155,2,14,2019-06-17,0.37,1,5
1190057,Cozy Room in a house with Garden,6211395,Laura,,Geuzenveld - Slotermeer,52.38203,4.83122,Private room,45,2,45,2018-11-25,0.63,4,347
1194317,Spacious and Cosy apartment in East,6367434,Dirk & Maike,,Watergraafsmeer,52.34819,4.93831,Entire home/apt,110,3,20,2019-06-20,0.27,1,187
1194607,Newly renovated 3BR in city center!,1494200,Esther,,Centrum-Oost,52.37228,4.92424,Entire home/apt,200,2,3,2016-05-04,0.06,1,189
1195666,Lovely family home in Central Amsterdam,6534317,Willemijne,,Centrum-West,52.36679,4.87975,Entire home/apt,263,1,30,2019-06-03,0.41,1,28
1195964,Toplocation Amadeus Amsterdam,6535544,H.T.,,De Baarsjes - Oud-West,52.36208,4.86967,Entire home/apt,66,30,37,2019-02-25,0.73,1,283
1196088,Charming Apartment -Own courtyard,6536417,Wanka,,Oud-Noord,52.38786,4.94798,Entire home/apt,140,2,176,2019-07-04,2.45,1,146
1196309,Modern apartment with view on canal,6536982,Dirk,,Zuid,52.34726,4.85735,Entire home/apt,120,183,0,,,1,363
1197874,Spacious light room & balcony near centre,6543769,Wieneke,,Bos en Lommer,52.37738,4.84944,Private room,150,2,145,2019-04-29,1.95,2,37
1199113,Familyhouse,6550625,Mees,,De Baarsjes - Oud-West,52.36212,4.86724,Entire home/apt,154,2,22,2017-08-31,0.44,1,0
1200768,Large family house + roof terrace!,6551493,Wouter And Martine,,De Baarsjes - Oud-West,52.37144,4.86507,Entire home/apt,175,6,36,2019-04-29,0.49,1,1
1201747,Great central apartment museum area,6564574,Marieke,,De Baarsjes - Oud-West,52.3619,4.87516,Entire home/apt,150,2,48,2019-02-03,0.65,1,0
1201952,"Cozy apartment, 15 min to center",6565457,Ekaterina,,Oostelijk Havengebied - Indische Buurt,52.36368,4.93743,Entire home/apt,80,3,19,2018-04-04,0.40,1,0
1203406,modern appt. great view/ near WTC,6573688,Diederik,,Buitenveldert - Zuidas,52.34232,4.86849,Entire home/apt,95,28,5,2015-08-16,0.07,2,1
1205718,"Cozy apartment, close to centre",2030990,Jeantine,,Oud-Oost,52.35687,4.91751,Entire home/apt,150,3,22,2019-06-08,0.30,1,0
1205976,Great View Apartment in the Jordaan,2095158,Claudio,,Centrum-West,52.38278,4.88219,Entire home/apt,80,21,4,2017-08-28,0.06,1,189
1205999,Entire appartment nearby center ,6587903,Sepideh,,Westerpark,52.38091,4.87283,Entire home/apt,130,2,54,2019-06-24,0.74,1,247
1213011,sunny Family loft on canal,6621816,Brigitte,,Centrum-West,52.3869,4.88608,Entire home/apt,270,3,22,2016-06-06,0.30,1,8
1215355,A+ LOCATION | City Centre Jordaan | with Balcony,2865695,Niels,,Centrum-West,52.37369,4.87804,Entire home/apt,130,3,56,2019-07-02,0.77,1,12
1217226,Lovely loft near Vondelpark | Close to City Centre,5005935,Janneke,,De Baarsjes - Oud-West,52.36426,4.8691,Entire home/apt,133,2,50,2019-04-24,0.75,1,0
1221934,Modern family apartment near RAB,6666198,Sandrina,,De Pijp - Rivierenbuurt,52.34316,4.89631,Entire home/apt,259,3,23,2018-10-22,0.39,1,208
1222520,Studio apartment perfect for 2 pers,3055437,Thomas,,De Baarsjes - Oud-West,52.36209,4.8628,Entire home/apt,95,2,49,2019-05-23,0.67,1,104
1223171,The Green Loft in Amsterdam,6673715,Valeria,,De Baarsjes - Oud-West,52.36628,4.86315,Private room,90,2,329,2019-06-30,4.47,1,262
1224695,"Clean, light and central apt",6673713,Nynke,,De Baarsjes - Oud-West,52.37102,4.85831,Entire home/apt,125,21,62,2019-06-02,0.92,1,91
1224935,"Sunny Family House, Free Parking!",6681071,Charlotte,,Oostelijk Havengebied - Indische Buurt,52.37521,4.94776,Entire home/apt,225,5,10,2018-07-25,0.14,1,192
1225622,Spacious house garden walk through park to centre,6449836,Tamara,,De Baarsjes - Oud-West,52.35926,4.8585,Entire home/apt,130,2,41,2018-12-28,0.56,1,1
1229788,Family house in museum district,6708605,Jenny,,Zuid,52.35491,4.88594,Entire home/apt,158,3,7,2016-06-20,0.10,1,196
1230116,cozy and comfortable appartment!,6709944,Bas En Saskia,,De Baarsjes - Oud-West,52.36332,4.85257,Entire home/apt,110,4,36,2019-05-13,0.62,1,303
1230403,"Spacious & creative apartment, 2 floors in de Pijp",5415555,Rolien,,De Pijp - Rivierenbuurt,52.35495,4.89031,Entire home/apt,235,3,30,2019-03-18,0.41,2,0
1230430,"Light, comfortable apartment in booming East-area",6711145,Roos,,Oud-Oost,52.36124,4.92731,Entire home/apt,69,3,57,2018-05-13,0.79,1,0
1232048,"Garden house, Centre, Spacious sunny quiet Garden",5646154,Reinhart,,Oud-Noord,52.38337,4.90938,Private room,74,2,352,2019-07-07,4.81,2,252
1233749,Amsterdam Stay Apartment 1571,329249,Emmett,,Centrum-West,52.37381,4.8987,Entire home/apt,415,3,1,2014-10-25,0.02,9,289
1233809,Amsterdam Stay Apartment 1572,329249,Emmett,,Centrum-West,52.37356,4.89938,Entire home/apt,550,3,10,2019-04-22,0.26,9,274
1233879,Amsterdam Stay Apartment 1573,329249,Emmett,,Centrum-West,52.37232,4.89879,Entire home/apt,650,3,4,2017-06-22,0.11,9,277
1237542,Amsterdam Stay Overtoom Apartment 1640,329249,Emmett,,De Baarsjes - Oud-West,52.35963,4.85971,Entire home/apt,160,3,5,2019-06-24,1.10,9,321
1237639,Amsterdam Stay Apartment 1653,329249,Emmett,,Centrum-West,52.37447,4.90018,Entire home/apt,650,3,4,2018-05-29,0.11,9,291
1237950,Silk Merchants Palace in Amsterdam,6749124,Dicky And John,,Centrum-West,52.3737,4.88783,Private room,160,2,268,2019-07-03,3.74,1,181
1238409,upper east 2 nice apartments,6750660,Ravir & Peter,,Watergraafsmeer,52.35357,4.93053,Entire home/apt,139,6,57,2018-07-11,0.79,2,313
1238420,Amsterdam Stay Apartment 1811,329249,Emmett,,Centrum-West,52.37189,4.89767,Entire home/apt,415,3,0,,,9,307
1245360,Canal (Family) Home 170sqm + garden,3971851,Bettina,,De Baarsjes - Oud-West,52.36699,4.87655,Entire home/apt,299,2,69,2019-06-29,0.94,1,292
1246242,200m2 SPACIOUS 1918house with garden!,6739095,Martine,,Oud-Noord,52.39073,4.92834,Entire home/apt,295,3,30,2019-07-01,0.48,1,76
1247334,B&B in de Amsterdamse Pijp,6797351,Iris,,De Pijp - Rivierenbuurt,52.35707,4.9039,Private room,65,1,541,2019-06-24,7.32,2,25
1250364,large appartment in 'de Pijp',6338151,Dorien,,De Pijp - Rivierenbuurt,52.35331,4.89126,Entire home/apt,225,5,46,2019-01-05,0.63,1,174
1250716,Cosy apartment! Close to centre,6804135,Lucas,,De Baarsjes - Oud-West,52.36494,4.85142,Entire home/apt,180,5,27,2018-10-24,0.37,1,0
1252179,Sunny apartment with 2 roofterraces,3079884,Andre,,Oostelijk Havengebied - Indische Buurt,52.36365,4.93592,Entire home/apt,88,5,9,2018-08-07,0.14,1,0
1255919,Westerpark View modern apartment ,6841297,Cees,,Westerpark,52.38481,4.86821,Entire home/apt,100,3,25,2018-09-30,0.35,1,189
1255976,Gorgeous colorful apartment,6841544,Inge,,Watergraafsmeer,52.35266,4.94152,Entire home/apt,79,7,31,2019-06-11,0.43,1,86
1256281,Charming Jordaan apartment wt garden in centre,6842648,Ellen,,Centrum-West,52.3712,4.87822,Entire home/apt,125,3,6,2019-05-24,0.08,1,186
1260229,Houseboat in the Center of Amsterda,6863370,Lilian,,Centrum-West,52.38417,4.89013,Entire home/apt,170,3,64,2019-05-23,0.95,1,73
1261457,Private family home. Near Artis Zoo,6870489,Jetta,,Centrum-Oost,52.36374,4.92031,Entire home/apt,225,5,12,2019-05-06,0.20,1,301
1261569,DESIGN LOFT IN CITY CENTRE ON CANAL,6870891,Jelleke,,Centrum-West,52.38525,4.88638,Entire home/apt,250,3,21,2019-04-30,0.29,1,202
1262157,Family Friends House Vondelpark next to Van Gogh,6873206,Marlous & Michiel,,Zuid,52.35592,4.87723,Entire home/apt,393,2,28,2018-08-16,0.40,1,0
1262892,Luxe Penthouse centre of Amsterdam,6799478,Faby-Anne,,De Baarsjes - Oud-West,52.36231,4.86833,Entire home/apt,99,4,9,2018-05-28,0.14,1,18
1264359,Enjoy & Relax; Private Garden Apt!,6391109,Frank,,De Baarsjes - Oud-West,52.36294,4.86363,Entire home/apt,199,5,62,2019-04-30,1.03,1,325
1265244,"Apartment with garden, central.",6888500,Slavko,,De Baarsjes - Oud-West,52.36981,4.87401,Entire home/apt,180,3,15,2018-08-15,0.21,1,2
1265549,Appartement + parkingplace/garage,6833871,Marleen,,Bijlmer-Centrum,52.31706,4.94683,Entire home/apt,125,3,46,2019-06-18,0.64,1,23
1267645,Unique Amsterdam citycenter houseboat with ZOOview,6900127,Tjalling,,Centrum-Oost,52.36886,4.91632,Entire home/apt,200,2,30,2019-07-01,0.41,1,0
1267647,"Bright, spacious app./free parking",6900064,Francien,,Westerpark,52.39121,4.87845,Entire home/apt,200,2,8,2015-05-26,0.11,1,129
1269663,Your Home Away From Home,6910429,Zahira & Dheera,,Slotervaart,52.36098,4.84304,Private room,58,3,182,2019-06-30,2.49,1,8
1270575,"Vondelpark, quiet street, 2 bikes",508579,Jasper,,De Baarsjes - Oud-West,52.35778,4.85988,Entire home/apt,90,5,164,2019-07-04,2.31,2,161
1271610,Cozy 2 bedroom Appartment near Centre,6543769,Wieneke,,Bos en Lommer,52.3772,4.84868,Entire home/apt,200,3,14,2019-04-22,0.20,2,0
1271700,Spacious family house close to the Vondelpark,2826060,Barbara,,De Baarsjes - Oud-West,52.36132,4.87096,Entire home/apt,220,3,26,2018-08-05,0.36,1,0
1272351,Spacious modern 2 bedr flat 100m2,1743443,Diederik,,Oud-Oost,52.35822,4.9228,Entire home/apt,140,4,8,2019-03-22,0.11,1,14
1272352,BEAUTIFUL Roof Terrace apartment!!!,6925102,Marcel,,Bos en Lommer,52.37708,4.86047,Private room,90,3,270,2019-06-28,3.76,2,243
1273929,Luxury Canal View Apartment,6934423,Michael,,Centrum-Oost,52.36998,4.90674,Entire home/apt,200,6,14,2019-03-15,0.19,1,23
1274093,Amazing 2-floor apartment in city centre,3358502,Jeroen,,Centrum-Oost,52.36078,4.89842,Entire home/apt,153,2,7,2017-02-19,0.21,1,0
1277443,Bright & comfy apartment nr Jordaan,6952882,Jason & Lotte,,Bos en Lommer,52.38129,4.85746,Entire home/apt,98,5,4,2014-07-07,0.06,1,0
1279735, Sunny loft Amsterdam centre,2714856,Dicky,,Centrum-Oost,52.35916,4.89739,Entire home/apt,210,4,32,2019-06-03,0.44,1,2
1283544,Relaxed apartment @ street market,6982638,Emmy,,Oud-Oost,52.36197,4.92643,Entire home/apt,79,3,37,2019-06-17,0.52,1,0
1283694,Pleasant apartment in green area,6983618,Irene,,De Baarsjes - Oud-West,52.37088,4.86515,Entire home/apt,100,7,8,2019-04-29,0.11,1,131
1286810,Cozy two-room apartment,6998257,Janno,,Centrum-Oost,52.36373,4.90897,Entire home/apt,89,3,42,2019-02-23,0.60,1,0
